Open,High,Low,Close,Adj Close,Volume
418.25,426.25,408.75,410.4125061035156,306.77093505859375,4100492
411.875,419.75,408.82501220703125,410.79998779296875,307.06060791015625,2579764
415.0,428.5,412.5,419.48748779296875,313.55419921875,5459340
421.25,423.5,408.75,411.9624938964844,307.929443359375,2600788
411.7749938964844,426.25,408.9750061035156,421.88751220703125,315.34814453125,4744576
425.25,448.42498779296875,418.5,444.82501220703125,332.4932861328125,9391396
449.25,468.0,449.25,461.48748779296875,344.9478454589844,8227948
474.5,474.5,462.5874938964844,466.8999938964844,348.9936218261719,3058548
470.0,471.67498779296875,447.57501220703125,450.9125061035156,337.04339599609375,3540304
461.1000061035156,499.75,452.5,495.20001220703125,370.14703369140625,16050504
502.75,512.0,462.79998779296875,474.63751220703125,354.7771301269531,14094072
481.2749938964844,485.0,441.32501220703125,444.1499938964844,331.9886474609375,12325108
447.0,456.25,431.2749938964844,440.5375061035156,329.2884216308594,10062700
440.5375061035156,449.7250061035156,433.73748779296875,436.8500061035156,326.53216552734375,5518488
472.5,472.5,437.8125,442.8500061035156,331.0169982910156,2782500
445.0,457.5,444.5,448.25,335.05328369140625,5086700
452.5,452.73748779296875,436.4125061035156,437.98748779296875,327.3823547363281,2466604
443.6625061035156,445.0,432.67498779296875,435.7875061035156,325.738037109375,2301736
437.5,451.25,435.0,448.42498779296875,335.1841125488281,3664052
451.25,456.0,445.875,448.4624938964844,335.212158203125,2710264
448.75,449.25,440.125,441.4624938964844,329.9798583984375,1382504
442.5,460.9750061035156,440.54998779296875,448.7124938964844,335.3990478515625,4893920
452.0,455.4750061035156,444.5,446.2124938964844,333.5303039550781,2094100
448.75,452.25,441.2749938964844,443.20001220703125,331.27862548828125,1517868
442.5,447.63751220703125,432.5249938964844,434.7250061035156,324.9438171386719,1604412
435.0,435.5,412.75,414.8500061035156,310.08782958984375,1617212
414.98748779296875,428.42498779296875,403.07501220703125,417.6000061035156,312.1433410644531,2298232
413.75,418.25,407.8999938964844,411.5249938964844,307.60247802734375,1275936
418.9375,428.75,416.25,420.95001220703125,314.6473693847656,1930092
425.75,436.0,420.75,422.57501220703125,315.86199951171875,3192748
426.1875,428.25,412.5,413.63751220703125,309.1814880371094,1739340
415.0,419.75,412.5,414.4750061035156,309.8074951171875,1348596
416.75,426.75,407.5,420.26251220703125,314.1334228515625,2522264
421.25,426.70001220703125,390.0,396.73748779296875,296.54925537109375,2577928
440.0,440.0,360.0,373.0375061035156,278.834228515625,5254868
369.67498779296875,387.0,367.75,374.23748779296875,279.7311706542969,4215328
339.75,370.0,327.75,358.875,268.2481994628906,2965084
338.75,380.0,338.75,373.8500061035156,279.4415588378906,3737944
373.76251220703125,383.42498779296875,361.76251220703125,365.8125,273.4336853027344,3139468
361.8500061035156,361.8500061035156,331.2749938964844,334.4375,249.98193359375,3429088
338.76251220703125,355.0,317.75,323.13751220703125,241.53555297851562,6161912
328.75,336.6000061035156,315.75,325.73748779296875,243.47891235351562,4047368
327.67498779296875,342.70001220703125,321.4125061035156,339.48748779296875,253.75665283203125,3271228
343.5,346.0,327.5,329.6000061035156,246.36602783203125,1657092
332.5,349.42498779296875,328.3125,343.54998779296875,256.7931823730469,3362084
346.1000061035156,377.5,338.0,373.4750061035156,279.1612243652344,8575144
362.5,368.75,352.75,359.11248779296875,268.42572021484375,5787068
365.2749938964844,381.0,361.23748779296875,363.82501220703125,271.9481506347656,4087188
365.0,370.0,352.82501220703125,359.36248779296875,268.61260986328125,2597852
362.5,368.75,359.25,362.0625,270.63079833984375,2027760
364.7250061035156,369.67498779296875,356.32501220703125,359.70001220703125,268.8648986816406,1466248
361.25,366.125,357.5,361.0249938964844,270.1368713378906,1451708
366.5249938964844,374.75,366.3374938964844,370.4375,277.1798095703125,2371352
372.5,373.625,366.375,368.86248779296875,276.001220703125,1242592
370.5,375.67498779296875,366.25,367.8125,275.21563720703125,1492912
367.5,367.5,356.0,357.6875,267.6396179199219,989372
360.01251220703125,360.75,355.0,357.5,267.4992980957031,755340
360.0,365.5,354.51251220703125,356.7749938964844,266.95684814453125,1031664
350.0,350.5,332.25,335.25,250.85069274902344,1219916
338.75,340.5,332.76251220703125,335.7124938964844,251.19677734375,1188476
341.0,346.25,338.75,342.9750061035156,256.6310119628906,1374500
345.04998779296875,348.75,338.79998779296875,344.0,257.3978271484375,680484
346.25,357.17498779296875,346.25,353.7250061035156,264.6746826171875,1424248
355.0,357.25,345.75,349.75,261.70037841796875,903320
352.5,354.5,347.75,349.17498779296875,261.2701416015625,528596
346.25,357.0,342.98748779296875,351.98748779296875,263.37457275390625,1664952
356.0,376.9375,355.0,373.625,279.5647888183594,3885108
378.75,388.82501220703125,377.75,380.42498779296875,284.6528625488281,1960788
382.5,383.5,359.5,363.5625,272.03558349609375,2395000
365.0,377.6499938964844,365.0,369.9375,276.8056335449219,1244392
362.5,380.9750061035156,352.5,377.2749938964844,282.2960205078125,2409344
382.5,388.75,377.9750061035156,380.0,284.3349914550781,2131804
384.1000061035156,385.7250061035156,373.26251220703125,375.29998779296875,280.81817626953125,1171804
362.82501220703125,385.75,356.5625,379.42498779296875,283.9046630859375,1718624
382.5,382.5,373.125,375.6499938964844,281.08001708984375,648640
379.67498779296875,385.25,373.75,377.375,282.3707580566406,1302300
378.92498779296875,378.9624938964844,368.0,369.1000061035156,276.17901611328125,666392
372.5,402.48748779296875,367.5,397.3500061035156,297.31707763671875,4008224
403.75,411.0,395.875,401.63751220703125,300.52520751953125,4097128
402.5,418.125,396.2749938964844,412.2250061035156,308.4472961425781,5801992
432.20001220703125,432.20001220703125,402.5,406.2749938964844,303.99517822265625,4750716
400.0,406.75,386.0,389.5249938964844,291.4619445800781,6116948
392.98748779296875,396.25,381.26251220703125,386.0625,288.8712158203125,2351152
389.4624938964844,393.5,377.88751220703125,379.7875061035156,284.1759338378906,1597688
375.0,383.5,365.0,378.1499938964844,282.9506530761719,2108812
384.75,387.1000061035156,379.51251220703125,382.7250061035156,286.3738708496094,1307840
384.125,384.125,376.25,378.20001220703125,282.9880676269531,850668
376.25,383.0,371.0625,374.3374938964844,280.0980224609375,1011048
375.0,380.92498779296875,371.25,373.32501220703125,279.34033203125,1284148
372.5,383.75,372.5,376.04998779296875,281.3793029785156,1093228
378.75,383.625,369.04998779296875,371.20001220703125,277.75030517578125,751952
368.75,375.0,366.5,370.6875,277.3668518066406,857480
371.25,374.98748779296875,366.25,367.9375,275.3091735839844,677432
368.75,381.0,367.0,369.8125,276.7121276855469,1546840
367.5,393.75,365.48748779296875,389.9375,291.77069091796875,4573228
394.5,397.5,375.32501220703125,377.11248779296875,282.1742858886719,1768156
378.75,379.95001220703125,371.25,373.0249938964844,279.11590576171875,1171272
372.4125061035156,379.25,370.25,371.8500061035156,278.2366943359375,706176
375.0,378.375,371.75,373.2250061035156,279.2655029296875,617104
375.0,383.5,373.0,376.48748779296875,281.70672607421875,1131600
378.75,379.75,373.04998779296875,377.01251220703125,282.09954833984375,856940
376.75,380.0,373.88751220703125,377.51251220703125,282.47369384765625,695740
378.0,390.5,376.25,377.75,282.6513366699219,2899708
377.5,381.75,372.5,378.7124938964844,283.37152099609375,1235752
375.0,386.25,373.2749938964844,375.8125,281.2016296386719,1559328
378.75,381.75,373.5,375.3500061035156,280.8555603027344,780196
375.26251220703125,377.5,370.75,374.9750061035156,280.5749816894531,658640
375.0,378.0,371.0375061035156,372.6499938964844,278.83526611328125,477996
375.0,377.5,371.25,371.7875061035156,278.18994140625,516980
374.75,377.0,369.1875,370.17498779296875,276.98333740234375,435000
371.25,374.25,363.8500061035156,364.67498779296875,272.8680114746094,533236
365.5,366.5,357.75,358.9750061035156,268.60296630859375,561288
361.25,369.9375,361.0,364.6000061035156,272.8118591308594,720432
366.38751220703125,375.0,362.5,364.8999938964844,273.03631591796875,959368
365.25,366.5,358.75,359.375,268.9022521972656,506692
359.375,361.7250061035156,356.5,357.26251220703125,267.32159423828125,524912
362.17498779296875,363.5,352.5,353.88751220703125,264.7962341308594,623740
355.125,358.5,351.25,352.73748779296875,263.9357604980469,606556
356.25,356.25,349.98748779296875,350.4750061035156,262.24285888671875,494296
354.0,354.0,347.75,348.76251220703125,260.96142578125,512264
349.95001220703125,362.0,348.75,356.4125061035156,266.685546875,1000780
357.5,359.75,353.76251220703125,356.8374938964844,267.00360107421875,417616
357.5,358.4125061035156,348.67498779296875,350.7749938964844,262.4673156738281,1186428
350.0,351.25,346.75,348.7749938964844,260.9708251953125,476592
349.25,372.2250061035156,349.25,365.4125061035156,273.4198303222656,3208856
369.25,382.5,369.25,376.79998779296875,281.9405517578125,2318492
378.0,387.17498779296875,378.0,383.4375,286.9070739746094,2409688
385.0,385.0,373.4375,375.5,280.9678039550781,1473512
378.70001220703125,379.48748779296875,370.5249938964844,371.70001220703125,278.1244201660156,802180
375.25,381.2250061035156,371.70001220703125,378.5,283.21258544921875,956700
378.75,382.25,370.375,373.67498779296875,279.6022644042969,654640
375.0,381.0,371.75,373.45001220703125,279.4339294433594,588576
374.98748779296875,383.0,372.0,373.3374938964844,279.3497009277344,1281152
375.0,378.67498779296875,366.0,370.625,277.32000732421875,1154952
368.75,371.25,351.25,353.07501220703125,264.1882629394531,2010640
355.0,359.5,349.0,353.9750061035156,264.8617858886719,549748
381.25,381.25,350.42498779296875,352.6625061035156,263.8796081542969,426072
351.2749938964844,351.2749938964844,343.0,344.07501220703125,257.4541015625,1463268
349.5,349.5,344.0375061035156,345.4750061035156,258.50164794921875,312660
343.75,347.0,330.2749938964844,338.9125061035156,253.59121704101562,420496
337.5,341.0,330.5,334.1000061035156,249.99021911621094,536424
338.3999938964844,338.3999938964844,328.75,331.4125061035156,247.97930908203125,551352
327.5,328.75,322.2250061035156,324.7250061035156,242.9754638671875,544912
325.0,329.26251220703125,317.5,318.32501220703125,238.1866455078125,364016
320.0,325.0,319.25,320.625,239.90757751464844,446368
318.75,320.0,307.75,311.29998779296875,232.93016052246094,319452
316.25,337.5,309.0,310.57501220703125,232.38766479492188,343020
330.5,335.0,317.5,321.57501220703125,240.618408203125,1264004
325.0,327.0,315.25,317.7250061035156,237.73765563964844,600880
312.5,312.5,304.5,310.76251220703125,232.52796936035156,413060
312.125,313.5,307.25,309.1000061035156,231.28399658203125,230284
309.1000061035156,316.5,307.5,313.3125,234.43601989746094,323496
306.5,322.25,256.92498779296875,311.11248779296875,232.78985595703125,691396
308.5,322.0,308.5,319.32501220703125,238.93487548828125,1005108
324.75,331.0,315.5,317.9375,237.8966827392578,311364
317.5,320.25,308.75,310.29998779296875,232.18191528320312,398656
310.75,314.9624938964844,299.25,300.9624938964844,225.19512939453125,312472
307.375,308.75,300.25,303.6875,227.2340850830078,385100
294.1625061035156,306.25,294.1625061035156,299.7749938964844,224.30662536621094,285608
302.5,304.75,296.0,296.8500061035156,222.11795043945312,340428
298.75,306.25,296.25,302.63751220703125,226.448486328125,446292
299.0,311.25,293.7749938964844,304.7875061035156,228.05728149414062,794112
307.75,309.75,297.25,299.01251220703125,223.736083984375,365784
304.75,326.1875,303.0,323.1499938964844,241.79690551757812,2496288
327.5,338.17498779296875,323.0249938964844,328.07501220703125,245.48208618164062,1382296
330.5,332.5,323.75,324.9624938964844,243.15313720703125,593364
326.5,329.5,320.0625,322.4125061035156,241.24510192871094,476520
324.7250061035156,333.9125061035156,319.0,331.42498779296875,247.9886016845703,1646352
333.75,337.4624938964844,325.5,326.63751220703125,244.40646362304688,781548
325.0,325.0,318.79998779296875,321.29998779296875,240.41268920898438,379916
319.75,324.25,318.75,320.57501220703125,239.8702392578125,674984
322.5,323.75,319.5,320.4375,239.767333984375,266220
322.5,335.5,317.1499938964844,327.4125061035156,244.9863739013672,1186056
333.25,333.25,320.6000061035156,323.9375,242.3861846923828,834916
331.25,333.75,321.7875061035156,322.5874938964844,241.37599182128906,676244
324.75,330.1000061035156,320.57501220703125,323.0874938964844,241.75015258789062,633900
325.0,340.6625061035156,325.0,338.9750061035156,253.63804626464844,2080228
336.25,338.9750061035156,323.25,324.9125061035156,243.1156768798828,1049572
323.75,329.75,315.75,320.63751220703125,239.91697692871094,781532
321.25,325.0,315.0249938964844,317.0,237.19520568847656,604020
315.5,323.5,313.75,318.9375,238.6448974609375,420644
321.0,332.23748779296875,317.8500061035156,330.29998779296875,247.1468505859375,1168144
333.75,342.98748779296875,330.0,338.5874938964844,253.34800720214844,1773644
338.5874938964844,342.20001220703125,327.5,333.5249938964844,249.55999755859375,993276
333.5249938964844,333.5249938964844,322.45001220703125,325.6875,243.69564819335938,625284
329.75,332.5,318.75,329.7875061035156,246.76344299316406,639272
327.0,331.98748779296875,322.75,326.0249938964844,243.94808959960938,920164
327.5,328.75,323.125,326.11248779296875,244.01364135742188,318884
325.5,332.5,321.2749938964844,324.9375,243.13441467285156,765824
320.0249938964844,331.25,320.0249938964844,330.04998779296875,246.9598388671875,462784
322.5,364.0,317.75,360.6000061035156,269.8189392089844,2677988
365.0,387.5,341.25,379.8500061035156,284.2226867675781,3556660
376.25,376.75,353.75,356.23748779296875,266.5546569824219,1605800
357.75,368.75,357.17498779296875,361.3500061035156,270.3801574707031,477120
362.0,364.75,346.25,351.0375061035156,262.6636962890625,592448
315.25,348.5,312.5,342.7875061035156,256.4906921386719,587192
349.75,362.5,344.0,349.5874938964844,261.5787658691406,1121504
355.0,356.25,327.25,333.76251220703125,249.7377471923828,579276
325.0,325.0,313.7749938964844,315.6000061035156,236.14767456054688,1025928
320.0,327.5,312.75,316.51251220703125,236.83038330078125,696692
322.5,325.0,311.125,313.2250061035156,234.37054443359375,855844
316.5,319.25,303.0,306.63751220703125,229.44143676757812,1018396
311.75,313.75,303.25,305.79998779296875,228.81484985351562,715392
300.3500061035156,314.42498779296875,300.3500061035156,309.7124938964844,231.7422637939453,480932
307.0,311.25,301.3125,307.8125,230.3206787109375,477984
307.5,311.0,300.26251220703125,301.7875061035156,225.81243896484375,367576
303.75,304.98748779296875,288.0,291.42498779296875,218.05865478515625,504900
287.5,296.25,273.0,289.86248779296875,216.88958740234375,320168
290.0,296.2250061035156,285.1000061035156,286.9750061035156,214.72897338867188,328152
288.75,290.5,276.26251220703125,278.0,208.01345825195312,282848
281.25,281.25,262.5,263.5625,197.2106170654297,397740
263.75,269.5,250.75,260.1625061035156,194.66651916503906,390928
256.25,260.25,247.64999389648438,248.7624969482422,186.13648986816406,476624
250.0,263.75,245.25,256.54998779296875,191.96348571777344,1364740
262.5,273.17498779296875,256.25,258.4375,193.3758087158203,337320
260.0,266.2250061035156,256.2749938964844,258.79998779296875,193.6470489501953,374008
258.0,262.0,250.6374969482422,257.3125,192.53404235839844,134200
258.25,271.75,255.77499389648438,267.07501220703125,199.83880615234375,533932
267.07501220703125,271.25,258.6499938964844,260.17498779296875,194.6758575439453,286624
255.0124969482422,261.98748779296875,248.75,250.39999389648438,187.36172485351562,222768
251.25,254.4250030517578,242.5,245.0,183.32119750976562,252652
247.5,258.75,245.5,256.95001220703125,192.26280212402344,443992
264.70001220703125,267.5,255.5124969482422,257.45001220703125,192.63690185546875,201360
255.02499389648438,262.95001220703125,254.25,260.0,194.54495239257812,236204
275.0,275.0,257.51251220703125,258.86248779296875,193.69384765625,256976
264.5,266.25,242.625,246.53750610351562,184.4716339111328,805996
253.75,258.0,249.02499389648438,256.67498779296875,192.0570068359375,304772
256.67498779296875,273.98748779296875,255.89999389648438,264.5375061035156,197.9401397705078,813008
265.0,274.75,265.0,272.95001220703125,204.2347869873047,486944
272.95001220703125,280.0,265.25,267.1625061035156,199.904296875,221752
272.25,287.75,268.7749938964844,278.26251220703125,208.20986938476562,731728
282.5,308.75,281.75,305.92498779296875,228.90829467773438,1878504
307.5,310.0,290.5249938964844,292.5625,218.90980529785156,502660
295.0,298.75,284.5,285.625,213.71884155273438,328572
285.625,293.75,277.76251220703125,287.0874938964844,214.8131103515625,387112
286.25,291.25,281.25,282.4375,211.33380126953125,199168
282.5,287.3500061035156,278.76251220703125,280.07501220703125,209.5660858154297,131032
285.0,285.0,264.76251220703125,267.5874938964844,200.2222900390625,250112
267.5,283.25,262.9750061035156,280.5,209.88406372070312,383616
283.75,289.0,281.0249938964844,284.2124938964844,212.6619873046875,453948
243.75,292.5,230.25,287.875,215.40243530273438,440888
294.5,294.95001220703125,275.0249938964844,289.07501220703125,216.30027770996094,1008568
290.0,295.0,287.5,288.4750061035156,215.85137939453125,490308
291.25,291.25,282.5,283.4750061035156,212.11007690429688,775896
284.5,288.75,282.5625,285.57501220703125,213.68141174316406,197052
288.0,293.75,260.0,282.7250061035156,211.5489501953125,368592
283.0,289.9375,282.5,284.9375,213.20437622070312,365616
285.0,287.2124938964844,275.5,280.98748779296875,210.2488250732422,299552
280.0,287.0,278.75,283.13751220703125,211.85757446289062,295284
283.25,286.75,277.5,280.0,209.5099334716797,341468
272.5,278.75,270.75,271.36248779296875,203.0469207763672,384676
276.25,280.0,265.6499938964844,275.98748779296875,206.50759887695312,439880
281.25,281.25,270.5249938964844,272.26251220703125,203.7203369140625,506372
271.29998779296875,278.75,259.5,261.375,195.57379150390625,310848
263.75,266.23748779296875,252.52499389648438,254.0,190.0554656982422,324488
260.0,260.0,247.25,248.8249969482422,186.1832733154297,247624
254.9875030517578,254.9875030517578,243.75,245.16250610351562,183.4428253173828,174656
238.77499389648438,248.625,237.77499389648438,240.71249389648438,180.11309814453125,280372
241.0,242.5625,238.5,239.58749389648438,179.2712860107422,182096
239.25,239.9875030517578,224.25,226.6750030517578,169.60952758789062,235064
225.0,225.0,182.75,206.4250030517578,154.45748901367188,652132
181.64999389648438,207.5,143.75,176.5625,132.1128387451172,711672
182.5,199.5,177.5,179.0500030517578,133.97413635253906,528624
190.0,193.72500610351562,170.0,171.52499389648438,128.34353637695312,457768
178.71249389648438,183.0,174.625,181.64999389648438,135.9196014404297,323052
179.8625030517578,182.75,175.0,180.89999389648438,135.35838317871094,288724
184.97500610351562,186.0,182.5,184.1875,137.8182373046875,210788
186.5,186.5,176.25,177.4499969482422,132.77694702148438,158372
180.0,180.0,165.2624969482422,171.1125030517578,128.03492736816406,1296200
171.25,189.75,171.25,187.75,140.48390197753906,702252
190.5749969482422,203.5,190.5749969482422,199.4250030517578,149.2197265625,598152
198.25,201.25,192.7624969482422,194.3000030517578,145.38490295410156,371644
189.75,193.75,181.25,191.0749969482422,142.97181701660156,278468
187.5,195.0,180.27499389648438,181.21249389648438,135.5922088623047,251160
184.5,188.25,177.5124969482422,179.28750610351562,134.15185546875,488812
186.9875030517578,186.9875030517578,169.03750610351562,170.6750030517578,127.70753479003906,346472
173.60000610351562,180.75,166.375,167.75,125.51891326904297,174944
170.5,172.75,165.625,168.22500610351562,125.87435913085938,161292
174.25,177.0,165.3874969482422,168.35000610351562,125.96781158447266,448044
167.5,171.22500610351562,163.1750030517578,168.78750610351562,126.29519653320312,507336
170.5,173.625,165.5,166.1999969482422,124.3591079711914,439656
168.0,173.22500610351562,166.6125030517578,167.71249389648438,125.49085235595703,1224528
169.9875030517578,173.9875030517578,166.5,168.08749389648438,125.77143859863281,879524
169.97500610351562,176.25,169.97500610351562,174.6125030517578,130.65374755859375,1891236
171.9499969482422,179.5,171.25,172.875,129.3536834716797,1540840
174.97500610351562,177.0,172.5,175.1125030517578,131.02789306640625,809180
176.2624969482422,178.0,175.25,175.9499969482422,131.65457153320312,1024952
177.5,179.47500610351562,170.27499389648438,172.1374969482422,128.80184936523438,1610332
173.0,174.75,170.0,171.5625,128.37159729003906,892324
173.625,176.10000610351562,171.0,172.66250610351562,129.1946563720703,1341348
171.22500610351562,171.22500610351562,165.0,169.91250610351562,127.13699340820312,561700
168.75,170.0,165.0,166.8625030517578,124.8548355102539,339240
168.0,169.75,163.0,168.3874969482422,125.99588775634766,670444
166.0,166.75,156.25,161.5124969482422,120.85171508789062,472272
164.4875030517578,164.4875030517578,151.25,159.91250610351562,119.65447235107422,440904
158.75,168.96249389648438,156.5,165.72500610351562,124.00373077392578,1479648
171.25,174.2375030517578,167.25,169.3625030517578,126.72542572021484,345116
167.25,167.25,157.5,159.375,119.25228118896484,238328
158.0,163.0,155.5,161.2375030517578,120.64592742919922,334808
160.0,160.0,153.0,155.0749969482422,116.03484344482422,553236
160.0,164.75,157.8125,160.25,119.90703582763672,958064
165.0,167.25,161.27499389648438,164.4375,123.04032135009766,779396
174.14999389648438,174.14999389648438,162.02499389648438,164.875,123.36769104003906,281204
172.5,175.6125030517578,168.0,170.03750610351562,127.23052215576172,487924
171.5,173.75,168.75,171.66250610351562,128.44642639160156,595848
170.0,175.7375030517578,165.8000030517578,172.39999389648438,128.99826049804688,1264032
172.66250610351562,183.5,171.5625,180.9875030517578,135.42385864257812,579660
182.5,186.5,174.75,176.3125,131.92579650878906,513484
177.97500610351562,181.75,172.75,178.83749389648438,133.8151092529297,200220
186.0,186.0,181.25,181.3625030517578,135.7044677734375,331488
178.77499389648438,183.75,177.5625,181.60000610351562,135.88217163085938,222780
183.5,183.75,176.77499389648438,177.5500030517578,132.8517303466797,256872
179.5,187.0,175.0500030517578,185.71249389648438,138.95936584472656,390308
186.33749389648438,211.47500610351562,185.25,207.3125,155.1215362548828,2273196
207.3125,218.1750030517578,199.28750610351562,201.4499969482422,150.73487854003906,2160456
206.0,210.0,201.22500610351562,207.4875030517578,155.25247192382812,1085340
210.0,211.22500610351562,203.2624969482422,205.78750610351562,153.98048400878906,507472
